"order_num","detail_no","description","quantity","unit_price","amount"
"108131","4","會員點數(血糖)","2","0","0"
"108131","5","御護 優敏利寶貝益生菌 6 入","1","0","0"
"108131","6","(數位印花貼紙)健康煮藝，幸福999","4","0","0"
"108132","1","(紅標)輔理善瞬感2掃描式葡萄糖監測系統","1","2200","2200"
"108133","1","NUCARE  可倍力營養飲(草莓風味) 200ml","2","63","78"
"108138","1","立攝適盛健腎臟透析適用配方香草口味(新配方)","10","110","1100"
"108138","2","Drs Formula 晶級潤澤洗髮精580ml","1","269","269"
"108138","3","(紅標)好健康背心袋 - 中(新版)","1","2","2"
"108138","4","牙周適牙齦護理牙膏溫和淨白90g-超值換購","1","99","99"
"108141","1","普拿疼伏冒膜衣錠16錠(OTC)(紅標)","1","172","172"
"108141","2","樂口鳴口含錠20錠/盒(OTC)","1","135","135"
"108141","3","大正百保能感冒錠 20錠/盒(OTC)(紅標)","1","170","170"
"108141","4","維他命感冒膠囊10粒/盒(OTC)","1","108","108"
"108142","1","穩豪智優試紙促銷組合-兩盒試紙贈酒棉100片","1","1880","1880"
"108142","2","會員點數(血糖)","1","0","0"
"108142","3","(數位印花貼紙)健康煮藝，幸福999","1","0","0"
"108143","1","刻利淨檢查食-CT腸保組(促銷組合)","1","882","882"
"108144","1","桂格未洗腎適用完膳營養素","1","108","108"
"108144","2","補體素-慎選1 原味 (未洗腎適用)","1","84","84"
"108144","3","倍速力慢性腎臟病配方","1","109","109"
"108144","4","(紅標)好健康背心袋 - 小(新版)","1","1","1"
"108146","1","12000幫樂保護乳","1","378","378"
"108146","2","康威益舒穩 彈性環-多柔膚可塑形 -57MM(22-33)","2","251","502"
"108147","1","付款折扣","0","0","-1"
"108147","2","御護 蔓洛美曦舒密膠囊 120入","2","1980","2201"
"108147","3","(數位印花貼紙)數位集點活動2","4","0","0"
"108147","4","優護輕柔抽取式衛生紙-呵護再升級130抽/8包/串","1","0","0"
"108147","5","(數位印花貼紙)健康煮藝，幸福999","2","0","0"
"108149","1","白蘭氏雙認證雞精(70g*8入)","1","399","399"
"108149","2","雅保看護墊  10 入 (60 * 90 cm)","1","149","149"
"108151","1","桂格未洗腎適用完膳營養素","8","108","864"
"108152","1","亞培原味安素均衡營養升級配方","96","70.8333","6800"
"108152","2","亞培2024.12贈品炒鍋","1","0","0"
"108152","3","(數位印花貼紙)健康煮藝，幸福999","6","0","0"
"108153","1","(紅標)添寧復健敢動褲L-XL","1","235","235"
"108155","1","(杏)御護xHAC-海藻鈣+D3複方錠120錠 3盒特規組","1","1950","1950"
"108155","2","御護 滿千折百折價券","1","0","0"
"108155","3","御護 保金銀50+綜合維他命雙層錠120錠","1","989","989"
"108156","1","(杏)御護xHAC-德萊比B群+肝精複方錠(90錠/罐) 3盒特規組","1","2399","2399"
"108156","2","御護 滿千折百折價券","1","0","0"
"108156","3","(數位印花貼紙)數位集點活動2","4","0","0"
"108156","4","優護輕柔抽取式衛生紙-呵護再升級130抽/8包/串","1","0","0"
"108156","5","(數位印花貼紙)健康煮藝，幸福999","2","0","0"
"108157","1","付款折扣","0","0","-80"
"108157","2","刻利淨檢查食-CT腸保組(促銷組合)","1","882","882"
"108159","1","亞培安素均衡營養升級即飲配方香草減甜口味","3","93","279"
"108160","1","※益富(益力康5)800g","1","621","621"
"108163","1","補維勝錠專用維他命(90錠/罐)","1","1350","1350"
"108164","1","電解質液(益兒壯500ml/葡萄)","1","72","72"
"108164","2","電解質液(益兒壯500ml/蘋果)","1","72","72"
"108165","1","(紅標)輔理善瞬感2掃描式葡萄糖監測系統","1","2200","2200"
"108167","1","付款折扣","0","0","-200"
"108167","2","(耗材組)ifree CGM安活連續葡萄糖監測系統(Sensor KIT)","1","1400","1400"
"108168","1","倍舒痕凝膠  Dermatix  ultra 7g","1","891","891"
"108168","2","克補+鋅 60+30 錠","1","671","671"
"108168","3","(數位印花貼紙)健康煮藝，幸福999","1","0","0"
"108170","1","187957A超薄型多愛膚滅菌親水性敷料15x15cm","1","198","198"
"108170","2","InSeed 好欣情 乳酸菌粉劑plus(30包/盒)","1","1332","1332"
"108171","1","付款折扣","0","0","-205"
"108171","2","愛爾康法國廠視舒坦玻尿酸濕潤液 10支裝","1","179","179"
"108171","3","新鐵多膠囊(30顆/盒)","1","1782","1782"
"108173","1","御護 益添C維他命發泡錠(C1000+D3+E+K)水蜜桃風味","1","199","199"
"108174","1","付款折扣","0","0","-65"
"108174","2","優護輕柔抽取式衛生紙-呵護再升級130抽/8包/串","1","109","109"
"108174","3","Livi 優活摺疊式擦手紙","2","50","100"
"108174","4","新多維多 蔓越莓雪花餅","1","108","79"
"108174","5","樂護嬰幼兒柔濕巾  10  抽","3","20","39"
"108175","1","滋骨加強咀嚼錠(OTC)(70錠/盒)","1","756","756"
"108177","1","付款折扣","0","0","-200"
"108177","2","14603新象浮動環  57 mm5片/盒","1","225","225"
"108177","3","18103新象便袋 57mm10片/盒","1","63","63"
"108177","4","79300合適膜膠 57g1條/盒","1","495","495"
"108177","5","益力壯給力優蛋白高鈣配方(原味無糖)250ML","3","65","195"
"108177","6","灌食空針(60ml/綠十字 (694)","1","23","23"
"108178","1","益富益力壯糖尿病配方香草","26","70","1680"
"108178","2","(數位印花貼紙)健康煮藝，幸福999","1","0","0"
"108181","1","※快凝寶晶澈配方","1","492","492"
"108181","2","(紅標)醫強75%酒精 500ml + 噴頭(乙成)","1","95","95"
"108182","1","新多維多 天然加州黑棗","2","215","240"
"108182","2","可彎吸管","1","14","14"
"108183","1","※桂格完膳營養素-100鉻配方(糖適用無糖)","1","75","75"
"108183","2","※(無糖)葡勝納SR原味菁選200ml","1","102","102"
"108183","3","可彎吸管","1","14","14"
"108185","1","安加適頂級全防護成人紙尿褲 (XL號/P14)","2","891","1682"
"108185","2","(數位印花貼紙)健康煮藝，幸福999","1","0","0"
"108187","1","付款折扣","0","0","-17"
"108187","2","惠幼|加纖無糖 棗露|330ml","1","99","99"
"108188","1","(紅標)孕哺兒小維他營養嚼錠","1","499","499"
"108188","2","ibobomi  嬰兒米餅(海苔味)","1","95","89"
"108188","3","ibobomi  嬰兒米餅(藍莓味)","1","95","89"
"108188","4","義美生機冷凍乾燥草莓13g(真甘純草莓-無加糖)","1","95","79"
"108189","1","3M紙膠(白/1吋/含切台)1535SPC","1","48","48"
"108189","10","※管灌安素 8oz # 0709","72","59.583","4290"
"108189","11","益富益力壯20營養均衡配方(原味液體)","16","66.67","1067"
"108189","12","(數位印花貼紙)健康煮藝，幸福999","7","0","0"
"108189","13","麗德醫療口罩  50 入 / 盒 ( 成人) - 藍","1","199","100"
"108189","2","麗德醫療口罩  50 入 / 盒  ( 成人) - 綠","1","199","100"
"108189","3","貼身寶貝TC女免洗褲-XL","2","95","190"
"108189","4","舒潔濕式衛生紙隨身包10抽x3包","1","49","49"
"108189","5","依必朗抗菌洗手露300ml","2","59","118"
"108189","6","大友無粉檢診手套(PVC未滅菌)M","1","180","180"
"108189","7","優護輕柔抽取式衛生紙-呵護再升級130抽/8包/串","2","109","218"
"108189","8","益富益力壯糖尿病配方香草","78","70","4740"
"108189","9","益富益力壯20營養均衡配方(原味液體)","28","66.67","1600"
"108191","1","※葡勝納嚴選250ml","3","99","297"
"108191","2","桂格完膳營養素低渣配方","3","68","204"
"108191","3","瑞特血糖測試片-GS550(50+10片)","2","823","1646"
"108191","4","血糖試紙好禮2選1活動碼瑞特採血針 * 2 + 中衛酒精棉片 * 1","1","0","0"
"108191","5","(數位印花貼紙)健康煮藝，幸福999","1","0","0"
"108193","1","※桂格完膳營養素-100鉻配方(糖適用無糖)","6","79","474"
"108193","2","(紅標)好健康背心袋 - 小(新版)","1","1","1"
"108196","1","(紅標)輔理善瞬感2掃描式葡萄糖監測系統","1","2200","2200"
"108200","1","特益康D3-800IU (60錠/盒)","1","900","900"
"108200","2","特益康D3-800IU (10粒/盒)","1","0","0"
"108202","1","Amino黃金級胺基酸粉末(14包/盒)","1","1350","1350"
"108203","1","※舒立效喉錠-咳消24入(OTC)","1","188","188"
"108203","2","久明浣腸20ml(甘油15) 10粒入(成藥)","1","63","63"
"108203","3","久仁浣腸20ml(鹽水) 10粒入(成藥)","1","59","59"
"108209","1","桂格未洗腎適用完膳營養素","52","97.92","4700"
"108209","2","※桂格完膳營養素-100鉻配方(糖適用無糖)","52","75","3600"
"108209","3","羅氏ACCU-CHEK Instant 逸智血糖試紙","3","830","2490"
"108209","4","CSD中衛酒精不織布片100片/#3032/(40盒/箱)","1","72","72"
"108209","5","會員點數(血糖)","1","0","0"
"108209","6","桂格2024.12贈品露營車","1","0","0"
"108209","7","(數位印花貼紙)健康煮藝，幸福999","8","0","0"
"108211","1","付款折扣","0","0","-27"
"108211","2","NUCARE  可倍力營養飲(黑芝麻風味) 200ml","1","57","57"
"108216","1","御護 益添C維他命發泡錠(C1000+鋅+精氨酸)白葡萄風味","1","168","168"
"108218","1","※桂格完膳均衡營養素250g(香草)","1","67","67"
"108218","2","NUCARE  可倍力營養飲(草莓風味) 200ml","1","63","63"
"108219","1","樂護純棉免洗褲  4 入  - 男XL","4","65","260"
"108219","2","Happy Hours生機纖果飲(蘋果/草莓/香蕉)","1","42","42"
"108219","3","Happy Hours生機纖果飲(蘋果/桃子/芒果)","1","42","42"
"108219","4","Happy Hours生機纖果飲(蘋果/南瓜/胡蘿蔔)","1","42","42"
"108219","5","Happy Hours生機纖果飲(蘋果/洋棗)","1","42","42"
"108219","6","Happy Hours生機纖果飲(蘋果/紅石榴/覆盆莓/藍莓)","1","42","42"
"108219","7","Happy Hours生機纖果飲(蘋果)_90g","1","63","63"
"108220","1","滿意寶寶極上  呵護S60","1","479","479"
"108220","2","Happy Hours生機纖果飲(蘋果/草莓/香蕉)","1","79","54"
"108220","3","Happy Hours生機纖果飲(蘋果/桃子/芒果)","1","79","55"
"108221","1","(紅標)輔理善瞬感2掃描式葡萄糖監測系統","1","2200","2200"
"108225","1","付款折扣","0","0","-18"
"108225","2","※亞培葡勝納SR菁選200ml","48","90","4320"
"108225","3","亞培原味安素均衡營養升級即飲配方","48","79.1666","3800"
"108226","1","(杏)御護xHAC-德萊比B群+肝精複方錠(90錠/罐) 3盒特規組","1","2399","2399"
"108226","2","御護 滿千折百折價券","1","0","0"
"108226","3","新多維多 有機無調味南瓜子180g/包","5","215","595"
"108226","4","(數位印花貼紙)數位集點活動2","4","0","0"
"108226","5","優護輕柔抽取式衛生紙-呵護再升級130抽/8包/串","1","0","0"
"108226","6","(數位印花貼紙)健康煮藝，幸福999","2","0","0"
"108226","7","烘焙客無糖餅乾-起司","1","90","79"
"108226","8","(杏)御護 優金銀銀髮益生菌 6 入","1","0","0"
"108231","1","(無糖)葡勝納SR原味菁選8入禮盒","1","810","810"
"108232","1","舒攝明","2","1080","2160"
"108235","1","※快凝寶晶澈配方","1","492","492"
"108236","1","福爾旗艦6合1血糖試片50入","2","900","1800"
"108236","2","金車補給園薑黃萃取物+GSH複方膠囊30粒","1","699","699"
"108236","3","會員點數(血糖)","1","0","0"
"108238","1","付款折扣","0","0","-80"
"108238","2","禾護抗菌潔手慕斯 280ml","2","125","140"
"108238","3","美粹 優露分D-甘露糖錠","2","1665","3330"
"108238","4","樂護嬰幼兒柔濕巾  80  抽","1","0","0"
"108240","1","付款折扣","0","0","-74"
"108240","2","※維維樂佳倍優鉻100原味配方(液)","29","73","1650"
"108240","3","Reg.EN力增飲關鍵鈣優力配方 米香風味","2","65","130"
"108241","1","付款折扣","0","0","-65"
"108241","2","Reg.EN力增飲關鍵鈣優力配方 米香風味","2","65","130"
"108245","1","付款折扣","0","0","-200"
"108245","2","舒利視增量版2.0液態軟膠囊 60粒","2","866","1732"
"108247","1","京都蜜煉枇杷膏15g*4包(食品級)(紅標)","1","62","62"
"108247","2","WATER & NURSE 水嫩護唇膏-香橙","1","110","75"
"108253","1","付款折扣","0","0","-300"
"108253","2","益力壯Plus經典(高氮經典粉狀均衡配方)800g","2","775","1329"
"108253","3","(數位印花貼紙)健康煮藝，幸福999","9","0","0"
"108253","4","益力壯Plus經典(高氮經典粉狀均衡配方)800g","12","775","7971"
"108254","1","※普寧勝Nepro 237 ml-香草口味(洗腎適用)","24","116.25","2790"
"108259","1","亞培安素Plus Advance均衡營養即飲EX配方8入禮盒","1","990","990"
"108260","1","3M紙膠(白/1吋/含切台)1535SPC","1","48","48"
"108260","2","克淋濕防水透氣繃8片","1","85","85"
"108260","3","滅菌棉棒(普通)(10入)(鈺弘)","2","4","8"
"108260","4","滅菌不織布(7.5*7.5cm)(4入)(鈺弘)","4","10","40"
"108260","5","杏輝金碘30ml(OTC.)","1","36","36"
"108264","1","亞培原味安素均衡營養升級配方","24","70.8333","1700"
"108264","2","(數位印花貼紙)健康煮藝，幸福999","8","0","0"
"108264","3","補體素倍力腫瘤適用即飲配方食品(燕麥風味)","52","134.6153","6950"
"108265","1","力增洗腎配方原味237ml","90","104.16","6900"
"108265","2","ibobomi嬰兒米餅(紫薯味)","1","95","89"
"108265","3","ibobomi嬰兒米餅(蘋果味)","1","95","89"
"108265","4","ibobomi  嬰兒米餅(藍莓味)","1","95","89"
"108265","5","ibobomi  嬰兒米餅(海苔味)","1","95","89"
"108270","1","杏輝金碘30ml(OTC.)","2","36","72"
"108271","1","三多素食金盞花葉黃素植物性膠囊  50  粒 / 盒","1","440","440"
"108272","1","付款折扣","0","0","-200"
"108272","2","(耗材組)ifree CGM安活連續葡萄糖監測系統(Sensor KIT)","1","1400","1400"
"108275","1","付款折扣","0","0","-12"
"108275","2","421640 '康威' 益舒穩多柔膚墊高可裁剪式彈性環  57mm (片)","10","280","2800"
"108275","3","416419 益舒穩造口袋(雙片式透明開口)57mm 10P/BX","20","57.6","1152"
"108275","4","7805合適皮膚膜片 48mm10片/盒","10","56","560"
"108275","5","(紅標)好健康背心袋 - 中(新版)","1","2","2"
"108275","6","御護 優酵高機能益生菌 6 入","1","0","0"
"108275","7","(紅標)好健康背心袋 - 中(新版)","1","2","2"
"108280","1","付款折扣","0","0","-200"
"108280","2","(杏)御護xHAC-海藻鈣+D3複方錠120錠 3盒特規組","1","1950","1950"
"108280","3","御護 滿千折百折價券","1","0","0"
"108281","1","黑棗精華露360ml","3","99","297"
"108286","1","NUCARE  可倍力營養飲(咖啡風味) 200ml","15","57","675"
"108286","2","NUCARE  可倍力營養飲(草莓風味) 200ml","21","57","945"
"108286","3","(數位印花貼紙)健康煮藝，幸福999","2","0","0"
"108286","4","安加適頂級全防護成人紙尿褲 (M號/P30)","1","1071","971"
"108287","1","(紅標)輔理善瞬感2掃描式葡萄糖監測系統","1","2200","2200"
"108289","1","(數位印花貼紙)健康煮藝，幸福999","2","0","0"
"108289","2","安加適頂級全防護成人紙尿褲 (M號/P30)","1","1071","971"
"108289","3","NUCARE  可倍力營養飲(草莓風味) 200ml","18","57","810"
"108289","4","NUCARE  可倍力營養飲(黑芝麻風味) 200ml","18","57","810"
"108296","1","付款折扣","0","0","-200"
"108296","2","刻利淨檢查食-CT腸保組(促銷組合)","1","882","882"
"108296","3","養生黑木耳  180ml","3","32","69"
"108296","4","銀耳花釀  180ml","3","36","69"
"108297","1","付款折扣","0","0","-343"
"108297","2","(杏)御護 晶晰金盞花葉黃素 120 錠 3盒特規組","1","2250","2250"
"108297","3","御護 滿千折百折價券","1","0","0"
"108297","4","(數位印花貼紙)數位集點活動2","4","0","0"
"108297","5","優護輕柔抽取式衛生紙-呵護再升級130抽/8包/串","1","0","0"
"108297","6","(數位印花貼紙)健康煮藝，幸福999","2","0","0"
"108303","1","付款折扣","0","0","-1343"
"108303","2","羅氏血糖試紙匣Mobile全方位(50PCS)","4","1010","4040"
"108303","3","會員點數(血糖)","2","0","0"
"108303","4","樂護嬰幼兒柔濕巾  80  抽","1","0","0"
"108303","5","(數位印花貼紙)健康煮藝，幸福999","4","0","0"
"108308","1","優芮珂絲膠囊U-relax(90顆/盒)","1","6000","6000"
"108311","1","日本味王 維他命C口含錠 60粒","1","199","199"
"108315","1","樂護冰溫兩用敷袋 ( 6 吋/ 小)","1","185","185"
"108315","2","桂格完膳營養素-香草低糖250ml","4","59","236"
"108315","3","(紅標)樂護毛巾  33 * 76 (2 入)","1","99","99"
"108316","1","付款折扣","0","0","-100"
"108316","2","亞培原味安素均衡營養升級配方","24","70.8333","1700"
"108316","3","(數位印花貼紙)健康煮藝，幸福999","1","0","0"
"108317","1","桂格完膳營養素3重優蛋白","2","70","140"
"108322","1","79300合適膜膠 57g1條/盒","1","495","495"
"108323","1","NUCARE  可倍力營養飲(草莓風味) 200ml","4","63","156"
"108328","1","CSD中衛酒精不織布片100片/#3032/(40盒/箱)","1","72","72"
